,Score,Tweets
128,0.19702380952380952,$SQ settled -0.9% at $79.60. Price action remains tight. An eventual upside break is probable (considering the main market). I consider the valuation (FPE >100) ludicrous. Superior alt: $PYPL @LFS1226pic.twitter.com/HJpwA9nKsN
129,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/nOig30ogudi It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
130,0.165,"IBD Big Cap 20 Ranked April 1, 2019 1. $NOW $INCY $PANW $SSNC $ANET $ADBE $MA $INTU $CMSCA $ALXN $KEYS $XLNX $TWLO $SPLK $CRM $CCI $EW $CDNS $REGN 20. $PYPL S&P 500 climbs above March 21 high as most leading stocks regain upward momentum @IBDinvestors"
131,-0.0625,$SQ settled +1.9% to $76.32. Cyclically due a bullish macd cross. Things turn v' bullish >80. I would still favour $PYPL. yours.. a client of both. @LFS1226pic.twitter.com/rYT9IF5CAY
132,0.4,"Free video with setups for Apr 2 ""If You Just Do One Thing"" $AMZN $BA $NKE $DECK $ADBE $PYPL https://www.learnstocks101.com/stock-market-analysis/2019/04/if-you-just-do-one-thing …"
133,0.25,$PYPL made the move today first target 109.44 pic.twitter.com/RWeEcKMtq7
134,0.0,Comparison of Security National Financial Corporation $PYPL https://hinewulm.com/2019/04/01/comparison-of-security-national-financial-corporation-snfca-and-paypal-holdings-inc-nasdaqpypl/ …
135,0.0,Paypal Holdings Corp $PYPL Technical Update https://goo.gl/fb/bKDZnF
136,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 3 http://www.sec.gov/Archives/edgar/data/1207618/000163391719000097/xslF345X02/edgardoc.xml …"
137,0.0,Portfolio summary - March-end Holdings - $ALGN $AMZN $BABA $BZUN $DOCU $FB $FTCH $HDB $HUYA $IQ $LYFT $MELI $NFLX $NOW $PYPL $RDFN $SHOP $SQ $STNE $TME $WB $TCEHY 1833 in HK #ES_F Portfolio performance = +32.73% YTD vs. +13.07% for $SPX No hedges in place.
138,0.13636363636363635,$PYPL new weekly all time highs pic.twitter.com/ad6vayOC1o
139,0.0,$PYPL Max Pain=98.00. Maturity=04/05/2019. #maxpain #options http://maximum-pain.com/options/max-pain/PYPL …pic.twitter.com/8aSuecBgGL
140,0.2,"Free video with setups for Mar 29 ""Short Term Holding Pattern"" $MCD $NKE $DECK $UBNT $PYPL https://www.learnstocks101.com/stock-market-analysis/2019/03/short-term-holding-pattern …"
141,0.21666666666666665,"IBD Big Cap 20 Ranked March 28, 2019 1. $NOW $PANW $SSNC $ANET $CCI $MA $CMSCA $ALXN $KEYS $AMT $XLNX $TWLO $INCY $CRM $EW $PYPL $KLAC $V $INTU 20. $AVGO Uptrend under pressure Distribution is adding up- indexes may be needing a break after a strong advance. @IBDinvestors"
142,0.16696428571428573,"Square $SQ settled +1.8% at $74.26. Recent price action is very tight though. Yesterday's Macquarie p/t of $94s didn't help. Great company/service, but the valuation is ludicrous, FPE around 100. Valid alt: $PYPL or $V $MA @LFS1226pic.twitter.com/fmMz3lbpIW"
143,-0.1,"$0.47 EPS Expected for PayPal Holdings, Inc. $PYPL https://www.mmahotstuff.com/2019/03/28/0-47-eps-expected-for-paypal-holdings-inc-pypl-2.html …"
144,-0.1,"EPS for PayPal Holdings, Inc. $PYPL Expected At $0.47 https://whatsonthorold.com/2019/03/28/eps-for-paypal-holdings-inc-pypl-expected-at-0-47-3/ …"
145,0.21825396825396826,$ebay - added to permanent w/l - super liquid options & tight spread - lots of inside weeks here - who cares if they just decided to declare a dividend - this is the turd stock from the $pypl split for sure pic.twitter.com/txPesBU8Al
146,0.21666666666666665,"IBD Big Cap 20 Ranked March 27, 2019 1. $NOW $INCY $PANW $ANET $MA $REGN $KLAC $CMSCA $ALXN $KEYS $AMT $XLNX $TWLO $CRM $EW $CCI $PYPL $V $INTU 20. $ROP Uptrend under pressure Distribution is adding up- indexes may be needing a break after a strong advance. @IBDinvestors"
147,0.0,Traders Buy Paypal $PYPL on Weakness http://zpr.io/gAWpp
148,-0.1,"$0.47 EPS Expected for PayPal Holdings, Inc. $PYPL on April, 24 https://kreviewer.com/2019/03/27/0-47-eps-expected-for-paypal-holdings-inc-pypl-on-april-24/ …"
149,0.0,VIDEO: Using Bollinger Bands to Book Profits $V $DFS $MA $PYPL $SQhttp://bit.ly/2rmG3qI
150,0.1,BREAKING: BOEING 737 MAX HAD ENGINE PROBLEM NEAR ORLANDO: FAA $ba $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $tvix $cron $cgc $tlry $nke $crm $acb $f $nvda $mu $msft $pypl $ba $tlt $spx $eth $ccl $nbev $rh $home $conn $tpic.twitter.com/whAyOSzCug
151,0.0,BREAKING: JUDGE BANS SOME IPHONES IN APPLE PATENT CASE $ba $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $tvix $cron $cgc $tlry $nke $crm $acb $f $nvda $mu $msft $pypl $ba $tlt $spx $eth $ccl $nbev $rh $home $conn $t $lulupic.twitter.com/IIsEcqgZK6
152,0.0,BREAKING: JUDGE BANS SOME IPHONES IN APPLE PATENT CASE $ba $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $tvix $cron $cgc $tlry $nke $crm $acb $f $nvda $mu $msft $pypl $ba $tlt $spx $eth $ccl $nbev $rh $home $conn $t $lulupic.twitter.com/KGNukUc3sf
153,0.1,BREAKING: BOEING 737 MAX HAD ENGINE PROBLEM NEAR ORLANDO: FAA $ba $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $tvix $cron $cgc $tlry $nke $crm $acb $f $nvda $mu $msft $pypl $ba $tlt $spx $eth $ccl $nbev $rh $home $conn $tpic.twitter.com/ZKlI42aJ1S
154,-0.015000000000000013,Many other names continue to chug along higher / are near base breakouts.. $AYX $ARRY $BAH $EHTH $ETSY $FIVN $GKOS $IRBT $IRDM $LNTH $MSCI $NOW $PYPL $PAYC $PCTY $SHOP $TEAM $TREE $UPLD $VEEV $WAT $WDAY $WIX $ZBRA
155,0.5,$SQ vs $PYPL. Which is the better buy? https://www.instagram.com/tv/BvczSqKgwaX/?utm_source=ig_share_sheet&igshid=11t7g5xufry6d …pic.twitter.com/tEtoTBam7v
156,-0.5,”Some re­cip­i­ents of the col­lec­tion threats say Venmo is tar­get­ing the wrong peo­ple....[others] said they re­ported that the neg­a­tive bal­ances came af­ter fraud­sters took over their ac­counts or the users got duped...” $PYPL (via ⁦ @WSJ⁩)https://www.wsj.com/articles/venmo-to-users-if-you-owe-us-money-were-coming-for-it-11553518800 …
157,0.21666666666666665,"IBD Big Cap 20 Ranked March 25, 2019 1. $NOW $INCY $PANW $ANET $CRM $REGN $CMSCA $INTU $ALXN $KEYS $XLNX $TWLO $SPLK $EW $CCI $ADBE $MA $PYPL $KLAC 20. $V Uptrend under pressure Distribution is adding up- indexes may be needing a break after a strong advance. @IBDinvestors"
158,-0.2,Trouble at Venmo? Turning people over to debt collectors https://trde.it/2Op1u5G $PYPL
159,0.07034632034632034,"The #payments sector is a mixed bag right now...former sweetheart $SQ is lagging big time, former laggard $PYPL is leading, and new issues like $STNE leading BIG TIME! $STUDY #momentum #stageanalysis"
160,0.4,http://smq.tc/2Ggfbji *FREE Training* How to swing trade stocks and NOT be chained to desk. $VRX $VIPS $PYPL
161,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/2uxS30o80Bj It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
162,0.0,"Fri (3/22/19) trading range % < 1.5% (Min $5, Vol > 750K, Opt Vol in any strike > 500): $ABB $BB $BTI $BUD $CLF $GT $OAS $PPL $TEVA $UN $YELP $SRPT $BBY $MSFT $LPLA $VFC $WDC $W $CRON $PYPL $SNPS $URI $VKTX $SYY $DHR $NKE $BMY $GOOS $MDT $TNDM $HQY $HPQ $CAH $HUYA $SYK $ZBH $NWLpic.twitter.com/jKvc6MSahq"
163,0.0,$TVIX AFTERHOUR BREAKOUT ... MUELLER... $spy $spx $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $dia $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $cron $cgc $tlry $dax $nke $wmt $tgt $lulu $okta $crm $acb $f $cat $hd $ge $nvda $mu $ibb $msft $pypl $ba $tlt #brexitpic.twitter.com/Pnh9atu1Pf
164,0.0,Ariel Investments Cut Its Progressive Corp. $PGR Holding; Paypal Holdings $PYPL Shorts Up By 35.51% https://hinewulm.com/2019/03/22/ariel-investments-cut-its-progressive-corp-pgr-holding-paypal-holdings-pypl-shorts-up-by-35-51/ …
165,0.4,http://smq.tc/2vjQ2kZ << learn all about how to get free stock watchlists $CRM $PYPL $EBAY
166,-0.1,"EPS for PayPal Holdings, Inc. $PYPL Expected At $0.47 https://www.mmahotstuff.com/2019/03/21/eps-for-paypal-holdings-inc-pypl-expected-at-0-47.html …"
167,0.0,"PayPal Holdings, Inc. $PYPL Analysts See $0.47 EPS https://www.bibeypost.com/paypal-holdings-inc-pypl-analysts-see-0-47-eps/ …"
168,-0.1,"EPS for PayPal Holdings, Inc. $PYPL Expected At $0.47 https://reurope.com/2019/03/21/eps-for-paypal-holdings-inc-pypl-expected-at-0-47/ …"
169,0.10416666666666667,$PYPL getting extended but there is a little more room to that upper extension pic.twitter.com/ktGuyoHvDA
170,0.0,"Analysts See $0.47 EPS for PayPal Holdings, Inc. $PYPL https://www.mmahotstuff.com/2019/03/20/analysts-see-0-47-eps-for-paypal-holdings-inc-pypl.html …"
171,-0.1,"EPS for PayPal Holdings, Inc. $PYPL Expected At $0.47 https://whatsonthorold.com/2019/03/20/eps-for-paypal-holdings-inc-pypl-expected-at-0-47/ …"
172,0.0,"PayPal Holdings, Inc. $PYPL EPS Estimated At $0.47 https://www.bibeypost.com/paypal-holdings-inc-pypl-eps-estimated-at-0-47/ …"
173,0.16818181818181818,#JackDorsey's #Square Is Hiring New #CryptoEngineers — And It Wants to Pay Them in #Bitcoin... https://www.coindesk.com/square-hiring-crypto-engineers-bitcoin … $btc $xbt $gbtc $xbtc $spy $spx $dia $dji $qqq $ixic $gdx $gld $bar $gbtc #fidelitydigitalassets #bakkt $sbux $msft $sq $PYPL $AXP $MA $V $BAC $JPM $WFC $BRK.A
174,0.1481818181818182,Paypal $PYPL Sets New 1-Year High at $101.93 http://zpr.io/ghkRh
175,0.0,I've actually purchased clothing off of Instagram @tekmunnee & I can justify the upside for $PYPL simply bc of increased transactions #fintech $FB #stocks #stockstowatch #OptionsTradingpic.twitter.com/xlwEsdK0Cq
176,0.0,"Tues (3/19/19) trading range % > 80% (Min $5, Vol > 750K, Opt Vol in any strike > 500): $COTY $UNIT $BHC $AMD $TENB $LLY $FTNT $ADBE $NTNX $GOOGL $SEAS $GOOG $INFY $MRK $MTCH $DERM $CI $BURL $PYPL $XLNX $CLNY $TERP $TAL $AGN $FEYE $BCOR $CELG $PFEpic.twitter.com/tzdAKra2o0"
177,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/QyYt30o6oP7 It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
178,0.0,"What Instagram Shopping App Test Means For Shopify Stock, PayPal $SHOP $PYPL $NKE $FBhttps://www.investors.com/news/technology/shopify-stock-facebook-instagram-shopping-feature/?refcode=TechReport-03192019-6-DA-1:03:2019:1Q:NewsLetter:Email:TechReport-03192019:na:na:na:na:19:14:6:DA:1 …"
179,0.6,Paypal Holdings Inc $PYPL Sellers Rose Their Shorts By 35.51% https://kreviewer.com/2019/03/19/paypal-holdings-inc-nasdaqpypl-sellers-rose-their-shorts-by-35-51/ …
180,-0.1,$PYPL - Paypal (PYPL) Stock Sinks As Market Gains: What You Should Know https://www.zacks.com/stock/news/360891/paypal-pypl-stock-sinks-as-market-gains-what-you-should-know?cid=CS-ZC-FT-360891&utm_campaign=cityfalcon&utm_medium=cityfalcon&utm_source=cityfalcon …
181,0.2,"IBD Big Cap 20 Ranked March 18, 2019 1. $NOW $PANW $INCY $SSNC $ANET $CRM $SPLK $REGN $CMSCA $ALXN $XLNX $TWLO $VEEV $CCI $EW $KLAC $MA $PYPL $V 20. $INTU Market in confirmed uptrend @IBDinvestors"
182,-0.08333333333333333,@coolman673 $PYPL I am but did not like the action today and actually closed position today with small profit
183,0.1708333333333333,"$SQ too, i just bought a little today, but the RSI only looks fair. I added to $PYPL today"
184,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/FOA530nZxcV It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
185,-0.5,"Option review, sold 2 puts, expired today, gain 210 on $xpo and $coup. 1 call expired $orcl gain 40, sold 5 sh $pypl gain 90. The bad, bought bk 2 calls $payx lost 265. Hate the big loser."
186,0.07454545454545454,Nearly 60 $SPX #stocks put in new 52 week highs Friday. Largest by #marketcap include $MSFT $V $PG $MA $CSCO $CMCSA $ABT $PYPL $AVGO $FOXA $LIN $DHR $AMT $CHTR and $SYK; $URBN was the only $SPX #stock to put in a new 52 week low today #trading
187,0.25,"http://42stocks.com/2019/03/15/notable-gains-paypal-holdings-inc-nasdaqpypl-3/ … $PYPL PayPal #PayPal up 1.7% = $1.9 billion gain. $PYPL has made notable gains in 5 of the last 9 trading sessions, 3 days consecutively from Mar 05-07. #stockmarket #stocks #trading #market #investing"
188,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/s07D30nZx6x It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
189,0.375,The #SectorSelector is available; the full version for premium @Market_Scholars found at https://www.marketscholars.com/category/sector-selector/ … $MSFT $V $PG $MA $CSCO $CHL $NVS $ORCL $CMCSA $ABT $LLY $PYPL $AVGO $HDB $LIN $DEO $FOXA $DHR $NEE $AMT $CHTR $SYK $ADP $INTU $D $EL $SO $CCI $EXC $PLD $KMI $AEP $APDpic.twitter.com/yYwkEnVuJp
190,-0.12328042328042328,@PayPal @AskPayPal is $PYPL down right now? Unable to link bank account pic.twitter.com/w9XZwrrGc0
191,0.0,$ADBE $FB $CTRP $TSLA $MELI $QCOM $CHTR $CELG $JD $CHKP $EA $TMUS $GOOG $BIDU $GILD $SBUX $NFLX $XLNX $UAL $FOX $PEP $TTWO $PYPL $WDAY $AMZN $GOOGL $QQQ NASDAQ 100 (NDX) : Bear (After Hours) https://bullbearcharts.blogspot.com/2019/03/nasdaq-100-ndx-bear-after-hours.html …
192,0.0,Paypal Holdings Inc $PYPL Receives Consensus Rating of “Buy” from Analysts http://www.dailypolitical.com/?p=2789780
193,0.0,Paypal Holdings Inc $PYPL Given Consensus Recommendation of “Buy” by Brokerages http://zolmax.com/?p=2963217
194,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/3FMX30nZx5y It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
195,0.4,"Free video with setups for Mar 14 ""Will This Be The Move"" $ABT $FB $PYPL $NVDA $BA https://www.learnstocks101.com/stock-market-analysis/2019/03/will-be-move …"
196,0.5,#stocks #Exchange #markets #MarketScreener #stockmarket #trading $NVDA $BR $HPQ $ANET $SYMC $ADS $PYPL $FTNT $INTC $FFIV $HPE $FLT $XRX $INTU $WU $IPGP $TEL $JKHY $QCOM $TXN $CRM $CSCO $spx $SPY S&P 500 Information Technology (Sector): TOP GAINERS https://bullbearcharts.blogspot.com/2019/03/s-500-information-technology-sector_13.html …
197,0.0,"$PYPL #recap through 1st target, now onto 101.1 https://twitter.com/iampatelrp/status/1100213978117169153 …pic.twitter.com/iVoXwIu8uc"
198,-0.625,$PYPL $SQ $V $MA $FB $GOOGL: Disrupt or Be Disrupted: Cramer’s ‘Mad Money’ Recap (Wednesday 3/13/19): https://www.StockNewsWires.com/pypl-sq-v-ma-fb-googl-disrupt-or-be-disrupted-cramers-mad-money-recap-wednesday-3-13-19/ …
199,0.0,Unicorn Bay rating for $PYPL is 2.22 out of 5. https://unicornbay.com/t/PYPL.US?utm_medium=tweet&utm_campaign=rank&utm_source=twitter …
200,0.0,$PYPL
201,-0.1,Paypal Holdings Inc $PYPL Expected to Announce Earnings of $0.67 Per Share http://zolmax.com/?p=2958019
202,-0.1,Paypal Holdings Inc $PYPL Expected to Post Earnings of $0.67 Per Share http://www.dailypolitical.com/?p=2784639
203,0.0,Made $20K today. Thx to the option trade alerts from http://Optionsbypros.com $TTD $AAPL $SHPG $EOG $PYPL $NFLX $TLRY $AMD $LRCX $SPY $OXY $COST $FXI $UNP $ODFL $RGN $IBB $RIO $SHW $GOOG $AVGO $C $MLNX $BA $USB $ADBE $SQ $AUY $GG $ABX $ICPT $CTSH $TIF $CVX $HP $UNG
204,0.0,#BREXIT DEAL OR NO DEAL? $spy $spx $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $dia $qqq $ndx $iwm $eem $jpm $gs $ms $btc $gld $slv $vix $tvix $cron $cgc $tlry $dax $nke $wmt $tgt $lulu $okta $crm $acb $f $cat $hd $ge $nvda $mu $atvi $ttwo $ibb $msft $pypl $ba $tlt $dis $tpic.twitter.com/VCTzX9Xlqf
205,0.0,2019-03-08 Short sale volume (not short interest) for $VXXB is 47%. http://shortvolumes.com/?t=VXXB $SELB 59% $AR 51% $IGC 62% $PYPL 33%
206,0.0,"Insider alert: President and CEO SCHULMAN DANIEL H of $PYPL bought 15,000 shares @$538,200.00"
207,0.13636363636363635,$PYPL: New Insider Filing on President and CEO DANIEL H SCHULMAN: http://insideri.com/1633917_000163391719000092_0001633917-19-000092 …
208,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1215315/000163391719000092/xslF345X03/edgardoc.xml …"
209,0.0,$CZR $ZNGA $MU $FB $FLDM $AAL $FOXA $GPRO $CDEV $ONCE $SBUX $CTRP $FOSL $AKAO $GILD $PYPL $QQQ $CRON $HSGX $RWLK $SFM $SLM Largest decreases in shortspic.twitter.com/pK90KisC42
210,0.375,<--me getting a @money2020 speaker caricature Incredibly excited to speak at @money2020 Asia in T-10 days. Grateful for my #riseup and $PYPL fam https://asia.money2020.com/speakers/calanthia-mei …pic.twitter.com/bOxIQRGM8v
211,0.09523809523809523,3 Reasons That PayPal Stock Is a Solid Buy Right Now https://investorplace.com/2019/03/3-reasons-that-paypal-stock-is-a-solid-buy-right-now/ … #Paypal $PYPL #Stocks #ETFs #Dividends #Shares #Equities #Investment #Financial #StockMarket
212,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/OGHF30nWlEM It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
213,0.0,"Weekly PayPal Holdings, Inc. $PYPL Ratings on Mar 8, 2019 https://kreviewer.com/2019/03/08/weekly-paypal-holdings-inc-nasdaqpypl-ratings-on-mar-8-2019/ …"
214,0.0,"#Twitter & #Square CEO #JackDorsey Alludes to Spending $10,000 a Week on #Bitcoin... https://finance.yahoo.com/news/twitter-ceo-jack-dorsey-alludes-012500673.html … $sq $twtr $btc $xbt $qqq $ixic $spy $spx $dia $dji $djia $bar $gdx $gld $axp $ma $v $pypl $ice $msft $sbux $fb $goog"
215,0.375,"Free video with setups for Mar 8 ""This Is Not A Bad Thing"" $AMZN $MCD $GS $PYPL $COST https://www.learnstocks101.com/stock-market-analysis/2019/03/not-bad-thing …"
216,-0.041666666666666664,"It's a complicated issue, for sure. There are people worried that going #cashless excludes low-income workers who are under-banked. The quicker companies such as PayPal $PYPL and Square $SQ include these these people, however, the less they will have to worry about these laws."
217,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/44C730nWluM It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
218,0.2,$NIO $NVDA $KR $BRFS $LW $RCII $REZI $ZTS $NSC $OSTK $LPSN $KR $NIO $NVDA $MS $M $LW $TLRY $KMX $NSC $PYPL $IGT $BHF $FDX $CMCSA Unusual options activitypic.twitter.com/eSIXpdcEDb
219,0.2,Too much downside risk in $PYPL for us now https://portfolio.construction/insight/us-equity/instruments/pypl?utm_source=twitter&utm_content=COB2019-03-01P …pic.twitter.com/zAYXmboISU
220,0.0,$PYPL: Why PayPal Holdings Stock Climbed 10% in February: https://www.StockNewsWires.com/pypl-why-paypal-holdings-stock-climbed-10-in-february/ …
221,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/LF7j30nVVAe It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
222,0.0,$FB Any comments on Zuck’s Manifesto? Should they buy $BB $LGF.A $EA $PYPL $FB is a millionaire maker!
223,0.9375000000000001,https://bit.ly/2xqRxMZ << The story of Lx21 an amazing stock trader!! $CVS $C $V $PYPL $INTC
224,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/NVIx30nVVA8 It's FREE! No Credit Card Required! $SQ $PYPL $CRM $REGN
225,0.0,$URBN $ROST $NKTR $DO $MPC $FOSL $PCG $PYPL $O $EXR $BXP $GE $KIM $F $BAX $LM $TWTR $KO $TSN $WELL $QCOM $AAPL $MYL $PAYX $GILD $SPY $SPX S&P500: Bear (After Hours) https://bullbearcharts.blogspot.com/2019/03/s-500-bear-after-hours_5.html …
226,0.39999999999999997,Some daily candles to be taken into account. $ES_f $SPX $NQ_f $RTY_f $VX $YM_f $AAPL $AMD $AMGN $AMZN $HD $IBB $MA $PYPL $ROKU $V There are more but these are at good spots in charts. Co Ordinates of a doji matter.
227,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/NJUV30nUyks It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
228,0.2,$GE $IFF $CVS $YNDX $PBR $GPRE $GLW $FB $WCG $TXN $NIO $WFC $MOS $TGT $CNBC $FEYE $TSLA $CVS $CTRP $AEO $PYPL $LNG $BMY $NIO Unusual options activitypic.twitter.com/vOKQwDwzsB
229,0.0,Still believe in @elonmusk & $TSLA? $SPY $dia $iwm $uso $gld $ezu $fxi $xlf $xle $xlk $xlb $xli $xlu $xlv $xlp $xly $jpm $gs $axp $ba $utx $gm $f $mmm $wmt $dis $aapl $intc $xom $cvx $nflx $fb $csco $twtr $pypl $nvda $sq $fcx $mat $mu $gild $tgt $hd $low $cvs $mrk $lwt $nke
